timestamp,temperature,ph,dissolved_oxygen,turbidity
2025-02-24 12:01:28.450180,24.917765999713147,7.447146616170353,7.478545358798351,2.9013354413571597
2025-02-24 12:01:29.782090,24.73362452263253,7.5714058068010885,7.989502677163888,3.121228777043053
2025-02-24 12:01:30.860962,24.95939481254802,7.580936796397913,8.114311255510575,2.8990705180163396
2025-02-24 12:01:31.958382,26.158050995019895,7.660112136051821,8.037961103123406,2.712074447945273
2025-02-24 12:01:33.110913,24.914583615873497,7.472045463700094,7.884478486158287,2.9773328197462208
2025-02-24 12:01:34.182839,23.77568856605417,7.4801893252670295,7.928374859326182,2.8725817461461087
2025-02-24 12:01:35.257786,25.29090365788918,7.50776873303611,7.736243160959999,3.5046554458884693
2025-02-24 12:01:36.380576,25.032356369613904,7.457290687181152,8.233177002503496,3.213214587630741
2025-02-24 12:01:37.501161,25.54615755470365,7.801766137374565,8.213598484679144,2.4876795699126215
2025-02-24 12:01:38.588545,24.42267786698346,7.373920588469255,8.1037640395539,3.3571104786973005
2025-02-24 12:01:39.675822,24.949929438986526,7.5441555999448475,7.562611323564099,3.1680904803280527
2025-02-24 12:01:40.765322,24.996932320669597,7.515200985089006,7.967083275634888,2.694519155747636
2025-02-24 12:01:41.840058,24.31715194344131,7.617957246501155,7.690340825213747,2.83171383378804
2025-02-24 12:01:42.912982,25.21199087550506,7.532323446089153,7.8530509937503945,2.9013457225302743
2025-02-24 12:01:44.016437,24.30447375255172,7.474659718350147,8.045569289363012,3.238344337057538
2025-02-24 12:01:45.089327,25.247301282421418,7.428026763706872,8.341058210735,2.832265891296804
2025-02-24 12:01:46.164360,26.06708393548228,7.562543366306055,8.010098411037458,3.189133995966762
2025-02-24 12:01:47.268401,25.379984898470976,7.4974934216958475,7.795033985365629,2.8684982014159903
2025-02-24 12:01:48.356861,24.728684435249733,7.408621689155203,8.004035931247541,2.698899580048325
2025-02-24 12:01:49.458891,24.71265551441644,7.616536262671313,8.025881195319977,3.344491380993215
2025-02-24 12:01:50.563866,24.868653390243608,7.3879144862919635,7.996139096214752,3.485154641339344
2025-02-24 12:01:51.665730,25.424154590238757,7.436276505347167,7.81508101521997,3.2376486685359134
2025-02-24 12:01:52.774273,24.64449542353253,7.488281851620331,8.194326994445497,3.0677916137067975
2025-02-24 12:01:53.882231,24.24569713326094,7.756033348002573,8.278299025057072,2.2542581165997038
2025-02-24 12:01:55.177649,23.893550869711408,7.527867029035313,8.260902872093256,2.934610183435657
2025-02-24 12:01:56.346934,24.724423491763247,7.524852051617772,8.099840067813714,3.3908039690582434
2025-02-24 12:01:57.513793,24.964600041056652,7.602291008707764,8.193000087946714,3.317696959411914
2025-02-24 12:01:58.665637,24.436467719547952,7.536870282862024,7.719353604481514,2.8424576321827675
2025-02-24 12:01:59.820352,24.927308543005697,7.524097493745409,8.120870317349414,2.957752084881744
2025-02-24 12:02:00.973795,25.638848423490536,7.57776462823982,7.979511346411535,2.8256893412659037
2025-02-24 12:02:02.144152,24.101113588301622,7.442357689615116,8.06750839546083,3.311919666591135
2025-02-24 12:02:03.298429,24.579024624490533,7.56777748895051,7.540791216607417,3.141103704383646
2025-02-24 12:02:04.468990,24.998029842965245,7.528385655254481,7.458464171544933,3.2203696839291696
2025-02-24 12:02:05.622177,24.694082530333393,7.47311814201359,8.208447376891941,2.680761580833588
2025-02-24 12:02:06.777212,25.368439617728512,7.530006443530635,7.827633222775375,3.3064043657281674
2025-02-24 12:02:07.932681,25.804720057169018,7.552050425248101,7.7951091308010465,2.8392326286931313
2025-02-24 12:02:09.072124,24.90450659706588,7.472919940607871,8.22382075103762,2.9383512076234033
2025-02-24 12:02:10.240557,26.425465249523757,7.510607080297307,8.004731193700358,2.876238529539108
2025-02-24 12:02:11.411131,24.53990339451593,7.401810077073823,8.266102377519015,3.092713102458599
2025-02-24 12:02:12.563670,25.163234689073615,7.404576075096169,7.944900570897471,3.428618276040841
2025-02-24 12:02:13.735828,24.053464786314414,7.595630217899523,7.973290037047976,3.3033639212545816
2025-02-24 12:02:14.903259,24.8539622112226,7.547391259240971,8.095980067631935,2.532711742531903
2025-02-24 12:02:16.092903,25.36112673706587,7.486484090717079,7.799480540703865,3.171796068871835
2025-02-24 12:02:17.264574,25.267382975461434,7.475711155114503,7.929932603753496,2.8008043406080265
2025-02-24 12:02:18.424088,24.657202606321082,7.5448384764242515,8.025299081210093,2.548622890596059
2025-02-24 12:02:19.577302,24.581529211906105,7.469137293199612,7.797270576237269,3.408830573571789
2025-02-24 12:02:20.717756,24.386969776679646,7.494264396078906,8.271784634110261,2.9470956744371497
2025-02-24 12:02:21.887932,24.700037901127715,7.426440838572246,7.965512201047129,3.4869290719053008
2025-02-24 12:02:23.058499,25.062433930676193,7.4916356575668,7.700197990645842,2.824558251942003
2025-02-24 12:02:24.211742,24.94920949078185,7.350064536699096,8.409884021691168,2.658201442733866
2025-02-24 12:02:25.378287,24.96163952250954,7.573130132231007,8.149436023669415,3.0226512130178946
2025-02-24 12:02:26.536987,24.649155896611685,7.4951949424129864,7.824605315103136,2.73466228605584
2025-02-24 12:02:27.691472,25.20426561821189,7.459204443461611,8.052548222393922,2.6726864463558866
