timestamp,temperature,ph,dissolved_oxygen,turbidity
2025-02-24 15:26:17.834510,23.64250972639623,7.411495209470058,8.044571819441524,2.6825796807214752
2025-02-24 15:26:18.993054,23.23904592741337,7.379667581178654,8.068516985186834,3.6134854095795523
2025-02-24 15:26:20.150495,24.239149311762702,7.471909423092245,8.092603091925046,2.9378450985320326
2025-02-24 15:26:21.429542,23.74818505199162,7.543343302677039,8.179596207335665,3.3292659330408325
2025-02-24 15:26:22.583579,22.91556539045917,7.434707094113968,8.242305721654146,3.13280593663221
2025-02-24 15:26:23.732175,24.138273037517866,7.640360859287874,8.459282789025766,3.2168495890535356
2025-02-24 15:26:24.912930,24.259695303131384,7.545061331889835,8.315443414115284,2.9245437287558347
2025-02-24 15:26:26.072063,24.242660399704118,7.512148160057029,8.355086353961587,3.5549860663906228
2025-02-24 15:26:27.221963,23.034952676870432,7.2413652039172005,8.067602414909864,3.6126804798493493
2025-02-24 15:26:28.458492,24.357829366409796,7.5022513069872385,8.27282309841561,3.189579989108883
2025-02-24 15:26:29.629306,24.23565163424324,7.444030637262544,8.414475834324694,2.7968998788431065
2025-02-24 15:26:30.782424,23.447480364201414,7.4035546458782,8.070985669962067,3.1221000787199977
2025-02-24 15:26:31.955046,23.459233253090673,7.379705631774972,7.8544914550557925,2.940121117325602
2025-02-24 15:26:33.127108,22.38514909670479,7.506208817485367,8.176533245350365,2.698207615077796
2025-02-24 15:26:34.286478,23.9216372834083,7.482310551694651,8.09922575571378,3.4097932479349358
2025-02-24 15:26:35.422698,23.313772440373366,7.717759539713047,8.23328351337174,3.099155271779618
2025-02-24 15:26:36.576413,23.850028019877698,7.546381813683557,8.60904257797459,3.390275794404694
2025-02-24 15:26:37.730122,23.772621153237218,7.407411274244501,7.91835829659994,3.173120386479238
2025-02-24 15:26:38.888151,22.835609168171295,7.443985770197464,8.029133052781411,2.8732990924420774
2025-02-24 15:26:40.036396,23.531794111219504,7.726398985267896,8.319015934338436,2.9401294746563527
2025-02-24 15:26:41.184979,23.590158469197082,7.483400554248649,8.453350010604487,3.2464273840005027
2025-02-24 15:26:42.334295,23.248751439604543,7.4549164064640046,7.9907100684259,2.8810250632528973
2025-02-24 15:26:43.466875,23.287281107579062,7.520596684904627,8.200463245354161,3.1937028716294957
2025-02-24 15:26:44.598005,22.9213487244843,7.42590296132348,8.309489101522534,3.0378209021691434
2025-02-24 15:26:45.742535,23.960027056332613,7.491117465093328,8.606664564774077,2.8815204936066445
2025-02-24 15:26:46.919496,24.06891650521916,7.51852515978808,8.005723402432638,3.530820020599791
2025-02-24 15:26:48.070786,23.565180343666416,7.688469886599896,8.185177141678853,2.6100341233467077
2025-02-24 15:26:49.231093,23.942729028646493,7.280624646383914,7.689348106022929,2.711765824790297
2025-02-24 15:26:50.379736,23.0081544962606,7.324143977446859,8.061430516391138,2.6202138421010885
2025-02-24 15:26:51.548806,23.181299608562814,7.442960714126213,8.34741672714646,2.9496960667505014
2025-02-24 15:26:52.714478,23.092537382168413,7.488753248513568,8.03769329036616,3.1402018669174483
2025-02-24 15:26:53.862015,22.93507173789177,7.494847854835376,8.054346071208883,2.655757196336546
2025-02-24 15:26:55.042364,23.48843062118137,7.395737243849709,8.047942690958081,2.492397517837173
2025-02-24 15:26:56.177436,23.920910007866418,7.295377244871536,8.106069368062457,2.4217320677482537
2025-02-24 15:26:57.319318,24.221775819173796,7.570897791174246,8.285522306662473,2.39759545824986
2025-02-24 15:26:58.474443,22.98698810451468,7.456688271811494,8.121394213003626,2.821583753192977
2025-02-24 15:26:59.615195,22.442778400312147,7.605630506656798,8.219885214107508,2.927125102149531
2025-02-24 15:27:00.773137,23.781397207449768,7.432380466460558,8.056502509052457,3.181761856928626
2025-02-24 15:27:01.929088,23.71440681331924,7.436046812792222,7.9696463924168635,2.9143577792196016
2025-02-24 15:27:03.078648,22.96812828689482,7.467804198838382,8.435694077862914,2.9974003499401705
2025-02-24 15:27:04.230103,23.65090298816359,7.417152320547457,8.018006606438444,3.083813575431092
2025-02-24 15:27:05.381287,23.68231053682572,7.392919436935114,7.958612972197345,2.919004127834927
2025-02-24 15:27:06.596894,23.339180071305492,7.524932355281906,8.149100073251413,3.1986784643559374
2025-02-24 15:27:07.755236,23.50247827949072,7.393707150475565,8.07972221596062,3.1565821289650065
2025-02-24 15:27:08.912318,23.8689460682642,7.50528494031096,7.99341350905687,2.9159558289547283
2025-02-24 15:27:10.070339,23.85803337360831,7.475457086987666,8.197362594896136,2.7674223640315554
2025-02-24 15:27:11.220507,23.07195707488872,7.362531439219312,7.947555256938425,2.7562403258608206
2025-02-24 15:27:12.379145,24.341875586459192,7.432716814839115,8.309240199519609,2.4089919510518296
2025-02-24 15:27:13.538935,23.59294617188437,7.439369025396172,8.41169600644596,3.372258551582787
2025-02-24 15:27:14.708449,23.026152182130097,7.489311069743224,8.206528320391923,2.9624182476409264
2025-02-24 15:27:15.874693,23.47052417853968,7.4504745682268645,8.250231167759589,2.9443693832858346
2025-02-24 15:27:17.037586,23.464464232429872,7.546336182136659,8.166387591747934,2.951389063990824
2025-02-24 15:27:18.218384,24.186351152927305,7.5008909336320455,7.785256739900622,3.0463623326716553
2025-02-24 15:27:19.385043,23.229493496720057,7.326231466197372,8.19672662579888,3.1015785849642596
2025-02-24 15:27:20.555964,23.300202222613226,7.458971683348185,7.9893529866603465,2.727429386395033
2025-02-24 15:27:21.743678,23.055566895478652,7.4920624479970925,8.089373837223125,2.8689853631752205
2025-02-24 15:27:22.934179,22.699840255015587,7.569505645190879,7.839843682040608,3.0642292498788466
2025-02-24 15:27:24.103835,24.50087012959746,7.6726570518751975,8.174164844044364,3.312099699365214
2025-02-24 15:27:25.258388,23.704001155501413,7.496928792670794,8.044932894245406,3.031566275391693
2025-02-24 15:27:26.395037,23.153065153103096,7.7076264964055,7.989459050645664,3.199183148882271
2025-02-24 15:27:27.549952,25.062568462011008,7.417268541875282,8.314867913996306,2.6609580954195646
2025-02-24 15:27:28.752540,23.19562503846619,7.453999383846675,8.445438112428409,3.1932473965000123
2025-02-24 15:27:29.910723,24.23643033618033,7.308408239529011,8.31254528477942,3.054710034311805
2025-02-24 15:27:31.063451,23.976184622016344,7.330922390210205,8.357183816342886,3.3195450261835084
2025-02-24 15:27:32.220270,23.189716235793806,7.454103914013384,7.7926855243219855,2.5786051710797997
2025-02-24 15:27:33.376052,23.169699690389464,7.403072024465727,7.914625295791664,3.0056277764609023
2025-02-24 15:27:34.528239,23.180842482098015,7.542385772842413,8.301927272471678,3.037000923280475
2025-02-24 15:27:35.681375,23.15780101264967,7.338249542940141,7.882659565930059,3.223415701433121
2025-02-24 15:27:36.852158,23.79163286253159,7.424074828597083,7.947010137696653,3.0143434422708366
2025-02-24 15:27:38.010348,23.106505065828575,7.5157259705408865,7.9449679173033765,3.296434550762088
2025-02-24 15:27:39.165954,23.42680558680556,7.538138269966286,8.14346532277427,3.103457524861131
2025-02-24 15:27:40.289571,23.212253138752125,7.504009167270448,7.8888675587877986,3.1518902992933158
2025-02-24 15:27:41.430025,23.542790924776597,7.507691705204329,8.029970657160085,2.9297418618743003
2025-02-24 15:27:42.577644,23.305102313802262,7.403615012036904,7.886664924354773,3.026825835187868
2025-02-24 15:27:43.796692,23.50532945188593,7.558302771714776,8.200904169566273,2.576499038492077
2025-02-24 15:27:44.954024,22.92335402432825,7.499528638402273,8.380045465717604,2.756240069072717
2025-02-24 15:27:46.179524,23.207350966616396,7.382703659949749,8.092953967353868,3.1349905523202737
2025-02-24 15:27:47.411198,23.58383925960329,7.314171766453527,8.372794038710282,2.8813860667292865
2025-02-24 15:27:48.557717,23.904638698216008,7.382815494999354,8.260128950408902,2.905240422460066
2025-02-24 15:27:49.719698,22.694208677485715,7.451235037191192,7.8763284838686145,3.560846195003016
2025-02-24 15:27:50.869705,23.80796703859957,7.495058484175267,8.052180667364901,3.1839407802722492
2025-02-24 15:27:52.020646,23.71746422421752,7.346414101018782,8.036803289263169,3.326414035072268
2025-02-24 15:27:53.181488,23.563358190531442,7.50639306516944,8.435933795028326,2.6108351907229865
2025-02-24 15:27:54.342242,24.17475716010336,7.620898032803012,8.339392609755366,2.88735684927688
2025-02-24 15:27:55.498217,24.07544193647538,7.441124077191702,8.027680572743257,2.909960471850181
2025-02-24 15:27:56.635668,23.54618394474217,7.431353329364115,8.163520331996914,3.4547866108004124
2025-02-24 15:27:57.833953,23.556854849885934,7.407457069778889,8.078027989802875,3.287791717379318
2025-02-24 15:27:58.985701,23.890242769768935,7.452699631739837,8.411148441689178,3.0006982077090987
2025-02-24 15:28:00.134548,23.557598623421928,7.516520403036615,7.938988173817592,3.247831404338232
2025-02-24 15:28:01.288000,22.842653160520477,7.49990787943733,7.956023484834812,3.2463392817207795
2025-02-24 15:28:02.459240,23.87596421150117,7.326545691103905,8.371330296504508,3.068677659391979
2025-02-24 15:28:03.597464,23.373537810731687,7.218753176778083,8.115482032657447,3.3452986051532947
2025-02-24 15:28:04.736233,22.551087699453998,7.536227845828505,8.250598953214764,2.508529438766158
2025-02-24 15:28:05.910703,23.16096146625285,7.266519802570975,8.403390233395104,3.502746072510329
2025-02-24 15:28:07.068100,23.74768020782353,7.460221408619426,8.051968771384566,3.0413506129307737
2025-02-24 15:28:08.223507,22.352499464945154,7.573577778921047,8.255498754214084,3.021525015460812
2025-02-24 15:28:09.376374,23.77483868102746,7.293776450979386,8.422925493707927,2.5234052809479217
2025-02-24 15:28:10.572729,22.609561433038262,7.5623388973502665,8.266796011135229,2.6508216797104316
2025-02-24 15:28:11.885045,22.56369013475921,7.513248082882345,8.444709312687223,2.795572871082662
2025-02-24 15:28:13.037733,22.795809088295947,7.26263478192368,8.286866995217476,3.069951316830402
